timestamp,value
25/02/2020 15:44:00,0.000436567
25/02/2020 15:44:30,0.000436567
25/02/2020 15:45:00,0.000436567
25/02/2020 15:45:30,0.000436567
25/02/2020 15:46:00,0.000436567
